task,alpha,release,start,finish,deadline,response,waiting,tardiness,miss,utility
Task3,0.5,7600.0,7606.0,7609.0,7700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,7600.0,7609.0,7612.0,7700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,7700.0,7700.0,7703.0,7800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,7700.0,7703.0,7706.0,7800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,7700.0,7706.0,7709.0,7800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,7700.0,7709.0,7712.0,7800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,7800.0,7800.0,7803.0,7900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,7800.0,7803.0,7806.0,7900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,7800.0,7806.0,7809.0,7900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,7800.0,7809.0,7812.0,7900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,7900.0,7900.0,7903.0,8000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,7900.0,7903.0,7906.0,8000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,7900.0,7906.0,7909.0,8000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,7900.0,7909.0,7912.0,8000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8000.0,8000.0,8003.0,8100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8000.0,8003.0,8006.0,8100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8000.0,8006.0,8009.0,8100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8000.0,8009.0,8012.0,8100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8100.0,8100.0,8103.0,8200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8100.0,8103.0,8106.0,8200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8100.0,8106.0,8109.0,8200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8100.0,8109.0,8112.0,8200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8200.0,8200.0,8203.0,8300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8200.0,8203.0,8206.0,8300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8200.0,8206.0,8209.0,8300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8200.0,8209.0,8212.0,8300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8300.0,8300.0,8303.0,8400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8300.0,8303.0,8306.0,8400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8300.0,8306.0,8309.0,8400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8300.0,8309.0,8312.0,8400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8400.0,8400.0,8403.0,8500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8400.0,8403.0,8406.0,8500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8400.0,8406.0,8409.0,8500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8400.0,8409.0,8412.0,8500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8500.0,8500.0,8503.0,8600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8500.0,8503.0,8506.0,8600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8500.0,8506.0,8509.0,8600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8500.0,8509.0,8512.0,8600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8600.0,8600.0,8603.0,8700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8600.0,8603.0,8606.0,8700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8600.0,8606.0,8609.0,8700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8600.0,8609.0,8612.0,8700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8700.0,8700.0,8703.0,8800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8700.0,8703.0,8706.0,8800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8700.0,8706.0,8709.0,8800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8700.0,8709.0,8712.0,8800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8800.0,8800.0,8803.0,8900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8800.0,8803.0,8806.0,8900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8800.0,8806.0,8809.0,8900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8800.0,8809.0,8812.0,8900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,8900.0,8900.0,8903.0,9000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,8900.0,8903.0,8906.0,9000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,8900.0,8906.0,8909.0,9000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,8900.0,8909.0,8912.0,9000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9000.0,9000.0,9003.0,9100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9000.0,9003.0,9006.0,9100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9000.0,9006.0,9009.0,9100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9000.0,9009.0,9012.0,9100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9100.0,9100.0,9103.0,9200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9100.0,9103.0,9106.0,9200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9100.0,9106.0,9109.0,9200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9100.0,9109.0,9112.0,9200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9200.0,9200.0,9203.0,9300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9200.0,9203.0,9206.0,9300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9200.0,9206.0,9209.0,9300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9200.0,9209.0,9212.0,9300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9300.0,9300.0,9303.0,9400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9300.0,9303.0,9306.0,9400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9300.0,9306.0,9309.0,9400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9300.0,9309.0,9312.0,9400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9400.0,9400.0,9403.0,9500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9400.0,9403.0,9406.0,9500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9400.0,9406.0,9409.0,9500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9400.0,9409.0,9412.0,9500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9500.0,9500.0,9503.0,9600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9500.0,9503.0,9506.0,9600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9500.0,9506.0,9509.0,9600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9500.0,9509.0,9512.0,9600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9600.0,9600.0,9603.0,9700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9600.0,9603.0,9606.0,9700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9600.0,9606.0,9609.0,9700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9600.0,9609.0,9612.0,9700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9700.0,9700.0,9703.0,9800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9700.0,9703.0,9706.0,9800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9700.0,9706.0,9709.0,9800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9700.0,9709.0,9712.0,9800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9800.0,9800.0,9803.0,9900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9800.0,9803.0,9806.0,9900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9800.0,9806.0,9809.0,9900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9800.0,9809.0,9812.0,9900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,9900.0,9900.0,9903.0,10000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,9900.0,9903.0,9906.0,10000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,9900.0,9906.0,9909.0,10000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,9900.0,9909.0,9912.0,10000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10000.0,10000.0,10003.0,10100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10000.0,10003.0,10006.0,10100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10000.0,10006.0,10009.0,10100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10000.0,10009.0,10012.0,10100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10100.0,10100.0,10103.0,10200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10100.0,10103.0,10106.0,10200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10100.0,10106.0,10109.0,10200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10100.0,10109.0,10112.0,10200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10200.0,10200.0,10203.0,10300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10200.0,10203.0,10206.0,10300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10200.0,10206.0,10209.0,10300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10200.0,10209.0,10212.0,10300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10300.0,10300.0,10303.0,10400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10300.0,10303.0,10306.0,10400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10300.0,10306.0,10309.0,10400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10300.0,10309.0,10312.0,10400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10400.0,10400.0,10403.0,10500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10400.0,10403.0,10406.0,10500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10400.0,10406.0,10409.0,10500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10400.0,10409.0,10412.0,10500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10500.0,10500.0,10503.0,10600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10500.0,10503.0,10506.0,10600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10500.0,10506.0,10509.0,10600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10500.0,10509.0,10512.0,10600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10600.0,10600.0,10603.0,10700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10600.0,10603.0,10606.0,10700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10600.0,10606.0,10609.0,10700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10600.0,10609.0,10612.0,10700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10700.0,10700.0,10703.0,10800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10700.0,10703.0,10706.0,10800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10700.0,10706.0,10709.0,10800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10700.0,10709.0,10712.0,10800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10800.0,10800.0,10803.0,10900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10800.0,10803.0,10806.0,10900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10800.0,10806.0,10809.0,10900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10800.0,10809.0,10812.0,10900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,10900.0,10900.0,10903.0,11000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,10900.0,10903.0,10906.0,11000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,10900.0,10906.0,10909.0,11000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,10900.0,10909.0,10912.0,11000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11000.0,11000.0,11003.0,11100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11000.0,11003.0,11006.0,11100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11000.0,11006.0,11009.0,11100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11000.0,11009.0,11012.0,11100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11100.0,11100.0,11103.0,11200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11100.0,11103.0,11106.0,11200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11100.0,11106.0,11109.0,11200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11100.0,11109.0,11112.0,11200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11200.0,11200.0,11203.0,11300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11200.0,11203.0,11206.0,11300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11200.0,11206.0,11209.0,11300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11200.0,11209.0,11212.0,11300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11300.0,11300.0,11303.0,11400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11300.0,11303.0,11306.0,11400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11300.0,11306.0,11309.0,11400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11300.0,11309.0,11312.0,11400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11400.0,11400.0,11403.0,11500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11400.0,11403.0,11406.0,11500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11400.0,11406.0,11409.0,11500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11400.0,11409.0,11412.0,11500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11500.0,11500.0,11503.0,11600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11500.0,11503.0,11506.0,11600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11500.0,11506.0,11509.0,11600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11500.0,11509.0,11512.0,11600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11600.0,11600.0,11603.0,11700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11600.0,11603.0,11606.0,11700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11600.0,11606.0,11609.0,11700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11600.0,11609.0,11612.0,11700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11700.0,11700.0,11703.0,11800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11700.0,11703.0,11706.0,11800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11700.0,11706.0,11709.0,11800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11700.0,11709.0,11712.0,11800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11800.0,11800.0,11803.0,11900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11800.0,11803.0,11806.0,11900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11800.0,11806.0,11809.0,11900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11800.0,11809.0,11812.0,11900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,11900.0,11900.0,11903.0,12000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,11900.0,11903.0,11906.0,12000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,11900.0,11906.0,11909.0,12000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,11900.0,11909.0,11912.0,12000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12000.0,12000.0,12003.0,12100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12000.0,12003.0,12006.0,12100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12000.0,12006.0,12009.0,12100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12000.0,12009.0,12012.0,12100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12100.0,12100.0,12103.0,12200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12100.0,12103.0,12106.0,12200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12100.0,12106.0,12109.0,12200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12100.0,12109.0,12112.0,12200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12200.0,12200.0,12203.0,12300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12200.0,12203.0,12206.0,12300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12200.0,12206.0,12209.0,12300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12200.0,12209.0,12212.0,12300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12300.0,12300.0,12303.0,12400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12300.0,12303.0,12306.0,12400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12300.0,12306.0,12309.0,12400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12300.0,12309.0,12312.0,12400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12400.0,12400.0,12403.0,12500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12400.0,12403.0,12406.0,12500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12400.0,12406.0,12409.0,12500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12400.0,12409.0,12412.0,12500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12500.0,12500.0,12503.0,12600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12500.0,12503.0,12506.0,12600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12500.0,12506.0,12509.0,12600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12500.0,12509.0,12512.0,12600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12600.0,12600.0,12603.0,12700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12600.0,12603.0,12606.0,12700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12600.0,12606.0,12609.0,12700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12600.0,12609.0,12612.0,12700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12700.0,12700.0,12703.0,12800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12700.0,12703.0,12706.0,12800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12700.0,12706.0,12709.0,12800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12700.0,12709.0,12712.0,12800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12800.0,12800.0,12803.0,12900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12800.0,12803.0,12806.0,12900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12800.0,12806.0,12809.0,12900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12800.0,12809.0,12812.0,12900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,12900.0,12900.0,12903.0,13000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,12900.0,12903.0,12906.0,13000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,12900.0,12906.0,12909.0,13000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,12900.0,12909.0,12912.0,13000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13000.0,13000.0,13003.0,13100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13000.0,13003.0,13006.0,13100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13000.0,13006.0,13009.0,13100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13000.0,13009.0,13012.0,13100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13100.0,13100.0,13103.0,13200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13100.0,13103.0,13106.0,13200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13100.0,13106.0,13109.0,13200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13100.0,13109.0,13112.0,13200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13200.0,13200.0,13203.0,13300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13200.0,13203.0,13206.0,13300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13200.0,13206.0,13209.0,13300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13200.0,13209.0,13212.0,13300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13300.0,13300.0,13303.0,13400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13300.0,13303.0,13306.0,13400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13300.0,13306.0,13309.0,13400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13300.0,13309.0,13312.0,13400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13400.0,13400.0,13403.0,13500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13400.0,13403.0,13406.0,13500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13400.0,13406.0,13409.0,13500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13400.0,13409.0,13412.0,13500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13500.0,13500.0,13503.0,13600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13500.0,13503.0,13506.0,13600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13500.0,13506.0,13509.0,13600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13500.0,13509.0,13512.0,13600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13600.0,13600.0,13603.0,13700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13600.0,13603.0,13606.0,13700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13600.0,13606.0,13609.0,13700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13600.0,13609.0,13612.0,13700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13700.0,13700.0,13703.0,13800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13700.0,13703.0,13706.0,13800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13700.0,13706.0,13709.0,13800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13700.0,13709.0,13712.0,13800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13800.0,13800.0,13803.0,13900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13800.0,13803.0,13806.0,13900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13800.0,13806.0,13809.0,13900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13800.0,13809.0,13812.0,13900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,13900.0,13900.0,13903.0,14000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,13900.0,13903.0,13906.0,14000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,13900.0,13906.0,13909.0,14000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,13900.0,13909.0,13912.0,14000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14000.0,14000.0,14003.0,14100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14000.0,14003.0,14006.0,14100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14000.0,14006.0,14009.0,14100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14000.0,14009.0,14012.0,14100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14100.0,14100.0,14103.0,14200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14100.0,14103.0,14106.0,14200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14100.0,14106.0,14109.0,14200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14100.0,14109.0,14112.0,14200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14200.0,14200.0,14203.0,14300.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14200.0,14203.0,14206.0,14300.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14200.0,14206.0,14209.0,14300.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14200.0,14209.0,14212.0,14300.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14300.0,14300.0,14303.0,14400.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14300.0,14303.0,14306.0,14400.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14300.0,14306.0,14309.0,14400.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14300.0,14309.0,14312.0,14400.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14400.0,14400.0,14403.0,14500.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14400.0,14403.0,14406.0,14500.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14400.0,14406.0,14409.0,14500.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14400.0,14409.0,14412.0,14500.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14500.0,14500.0,14503.0,14600.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14500.0,14503.0,14506.0,14600.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14500.0,14506.0,14509.0,14600.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14500.0,14509.0,14512.0,14600.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14600.0,14600.0,14603.0,14700.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14600.0,14603.0,14606.0,14700.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14600.0,14606.0,14609.0,14700.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14600.0,14609.0,14612.0,14700.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14700.0,14700.0,14703.0,14800.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14700.0,14703.0,14706.0,14800.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14700.0,14706.0,14709.0,14800.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14700.0,14709.0,14712.0,14800.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14800.0,14800.0,14803.0,14900.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14800.0,14803.0,14806.0,14900.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14800.0,14806.0,14809.0,14900.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14800.0,14809.0,14812.0,14900.0,12.0,9.0,0.0,0,1.0
Task1,0.5,14900.0,14900.0,14903.0,15000.0,3.0,0.0,0.0,0,1.0
Task2,0.5,14900.0,14903.0,14906.0,15000.0,6.0,3.0,0.0,0,1.0
Task3,0.5,14900.0,14906.0,14909.0,15000.0,9.0,6.0,0.0,0,1.0
Task4,0.5,14900.0,14909.0,14912.0,15000.0,12.0,9.0,0.0,0,1.0
Task1,0.5,15000.0,15000.0,15003.0,15100.0,3.0,0.0,0.0,0,1.0
Task2,0.5,15000.0,15003.0,15006.0,15100.0,6.0,3.0,0.0,0,1.0
Task3,0.5,15000.0,15006.0,15009.0,15100.0,9.0,6.0,0.0,0,1.0
Task4,0.5,15000.0,15009.0,15012.0,15100.0,12.0,9.0,0.0,0,1.0
Task1,0.5,15100.0,15100.0,15103.0,15200.0,3.0,0.0,0.0,0,1.0
Task2,0.5,15100.0,15103.0,15106.0,15200.0,6.0,3.0,0.0,0,1.0
Task3,0.5,15100.0,15106.0,15109.0,15200.0,9.0,6.0,0.0,0,1.0
Task4,0.5,15100.0,15109.0,15112.0,15200.0,12.0,9.0,0.0,0,1.0
Task1,0.5,15200.0,15200.0,15203.0,15300.0,3.0,0.0,0.0,0,1.0
